Score,Overs,RPO,Target,Lead,Inns,Result,Opposition,Ground,Start Date
242.0,82.1,2.94,0.0,63,3,lost,Test v Pakistan,Lord's,2018-05-24
363.0,106.2,3.41,0.0,189,2,won,Test v Pakistan,Leeds,2018-06-01
365.0,48.5,7.47,372.0,-6,2,lost,ODI v Scotland,Edinburgh,2018-06-10
,44.0,4.95,215.0,4,2,won,ODI v Australia,The Oval,2018-06-13
,50.0,6.84,0.0,342,1,won,ODI v Australia,Cardiff,2018-06-16
,50.0,9.62,0.0,481,1,won,ODI v Australia,Nottingham,2018-06-19
,44.4,7.02,311.0,4,2,won,ODI v Australia,Chester-le-Street,2018-06-21
,48.3,4.28,206.0,3,2,won,ODI v Australia,Manchester,2018-06-24
,20.0,11.05,0.0,221,1,won,T20I v Australia,Birmingham,2018-06-27
,20.0,7.95,0.0,159,1,lost,T20I v India,Manchester,2018-07-03
,19.4,7.57,149.0,1,2,won,T20I v India,Cardiff,2018-07-06
,20.0,9.90,0.0,198,1,lost,T20I v India,Bristol,2018-07-08
268.0,49.5,5.37,0.0,268,1,lost,ODI v India,Nottingham,2018-07-12
,50.0,6.44,0.0,322,1,won,ODI v India,Lord's,2018-07-14
,44.3,5.84,257.0,4,2,won,ODI v India,Leeds,2018-07-17
287.0,89.4,3.20,0.0,287,1,won,Test v India,Birmingham,2018-08-01
180.0,53.0,3.39,0.0,193,3,won,Test v India,Birmingham,2018-08-01
,88.1,4.49,0.0,289,2,won,Test v India,Lord's,2018-08-09
161.0,38.2,4.20,0.0,-168,2,lost,Test v India,Nottingham,2018-08-18
317.0,104.5,3.02,521.0,-203,4,lost,Test v India,Nottingham,2018-08-18
246.0,76.4,3.20,0.0,246,1,won,Test v India,Southampton,2018-08-30
271.0,96.1,2.81,0.0,244,3,won,Test v India,Southampton,2018-08-30
332.0,122.0,2.72,0.0,332,1,won,Test v India,The Oval,2018-09-07
,112.3,3.76,0.0,463,3,won,Test v India,The Oval,2018-09-07
,15.0,6.13,0.0,92,1,n/r,ODI v Sri Lanka,Dambulla,2018-10-10
,50.0,5.56,0.0,278,1,won,ODI v Sri Lanka,Dambulla,2018-10-13
,18.3,8.27,151.0,3,2,won,ODI v Sri Lanka,Pallekele,2018-10-17
,27.0,4.88,115.0,-141,2,won,ODI v Sri Lanka,Pallekele,2018-10-20
,26.1,5.04,352.0,-234,2,lost,ODI v Sri Lanka,Colombo (RPS),2018-10-23
,20.0,9.35,0.0,187,1,won,T20I v Sri Lanka,Colombo (RPS),2018-10-27
342.0,97.0,3.52,0.0,342,1,won,Test v Sri Lanka,Galle,2018-11-06
,93.0,3.46,0.0,461,3,won,Test v Sri Lanka,Galle,2018-11-06
290.0,75.4,3.83,0.0,290,1,won,Test v Sri Lanka,Pallekele,2018-11-14
346.0,80.4,4.28,0.0,300,3,won,Test v Sri Lanka,Pallekele,2018-11-14
336.0,92.5,3.61,0.0,336,1,won,Test v Sri Lanka,Colombo (SSC),2018-11-23
230.0,69.5,3.29,0.0,326,3,won,Test v Sri Lanka,Colombo (SSC),2018-11-23
77.0,30.2,2.53,0.0,-212,2,lost,Test v West Indies,Bridgetown,2019-01-23
246.0,80.4,3.04,628.0,-381,4,lost,Test v West Indies,Bridgetown,2019-01-23
187.0,61.0,3.06,0.0,187,1,lost,Test v West Indies,North Sound,2019-01-31
132.0,42.1,3.13,0.0,13,3,lost,Test v West Indies,North Sound,2019-01-31
277.0,101.5,2.72,0.0,277,1,won,Test v West Indies,Gros Islet,2019-02-09
,105.2,3.42,0.0,484,3,won,Test v West Indies,Gros Islet,2019-02-09
,48.4,7.47,361.0,4,2,won,ODI v West Indies,Bridgetown,2019-02-20
263.0,47.4,5.51,290.0,-26,2,lost,ODI v West Indies,Bridgetown,2019-02-22
,0.0,-,0.0,0,0,n/r,ODI v West Indies,St George's,2019-02-25
,50.0,8.36,0.0,418,1,won,ODI v West Indies,St George's,2019-02-27
113.0,28.1,4.01,0.0,113,1,lost,ODI v West Indies,Gros Islet,2019-03-02
,18.5,8.54,161.0,1,2,won,T20I v West Indies,Gros Islet,2019-03-05
,20.0,9.10,0.0,182,1,won,T20I v West Indies,Basseterre,2019-03-08
,10.3,6.85,72.0,1,2,won,T20I v West Indies,Basseterre,2019-03-10
,42.0,4.73,199.0,1,2,won,ODI v Ireland,Dublin (Malahide),2019-05-03
,19.2,9.05,174.0,2,2,won,T20I v Pakistan,Cardiff,2019-05-05
,0.0,-,0.0,0,0,n/r,ODI v Pakistan,The Oval,2019-05-08
,50.0,7.46,0.0,373,1,won,ODI v Pakistan,Southampton,2019-05-11
,44.5,8.00,359.0,1,2,won,ODI v Pakistan,Bristol,2019-05-14
,49.3,6.88,341.0,1,2,won,ODI v Pakistan,Nottingham,2019-05-17
,50.0,7.02,0.0,351,1,won,ODI v Pakistan,Leeds,2019-05-19
,50.0,6.22,0.0,311,1,won,ODI v South Africa,The Oval,2019-05-30
,50.0,6.68,349.0,-14,2,lost,ODI v Pakistan,Nottingham,2019-06-03
,50.0,7.72,0.0,386,1,won,ODI v Bangladesh,Cardiff,2019-06-08
,33.1,6.42,213.0,1,2,won,ODI v West Indies,Southampton,2019-06-14
,50.0,7.94,0.0,397,1,won,ODI v Afghanistan,Manchester,2019-06-18
212.0,47.0,4.51,233.0,-20,2,lost,ODI v Sri Lanka,Leeds,2019-06-21
221.0,44.4,4.94,286.0,-64,2,lost,ODI v Australia,Lord's,2019-06-25
,50.0,6.74,0.0,337,1,won,ODI v India,Birmingham,2019-06-30
,50.0,6.10,0.0,305,1,won,ODI v New Zealand,Chester-le-Street,2019-07-03
,32.1,7.02,224.0,3,2,won,ODI v Australia,Birmingham,2019-07-11
241.0,50.0,4.82,242.0,0,2,tied,ODI v New Zealand,Lord's,2019-07-14
85.0,23.4,3.59,0.0,85,1,won,Test v Ireland,Lord's,2019-07-24
303.0,77.5,3.89,0.0,181,3,won,Test v Ireland,Lord's,2019-07-24
374.0,135.5,2.75,0.0,90,2,lost,Test v Australia,Birmingham,2019-08-01
146.0,52.3,2.78,398.0,-251,4,lost,Test v Australia,Birmingham,2019-08-01
258.0,77.1,3.34,0.0,258,1,draw,Test v Australia,Lord's,2019-08-14
,71.0,3.63,0.0,266,3,draw,Test v Australia,Lord's,2019-08-14
67.0,27.5,2.40,0.0,-112,2,won,Test v Australia,Leeds,2019-08-22
,125.4,2.88,359.0,4,4,won,Test v Australia,Leeds,2019-08-22
301.0,107.0,2.81,0.0,-196,2,lost,Test v Australia,Manchester,2019-09-04
197.0,91.3,2.15,383.0,-185,4,lost,Test v Australia,Manchester,2019-09-04
294.0,87.1,3.37,0.0,294,1,won,Test v Australia,The Oval,2019-09-12
329.0,95.3,3.44,0.0,398,3,won,Test v Australia,The Oval,2019-09-12
,18.3,8.32,154.0,1,2,won,T20I v New Zealand,Christchurch,2019-11-01
155.0,19.5,7.81,177.0,-21,2,lost,T20I v New Zealand,Wellington,2019-11-03
,20.0,8.30,181.0,-14,2,lost,T20I v New Zealand,Nelson,2019-11-05
,20.0,12.05,0.0,241,1,won,T20I v New Zealand,Napier,2019-11-08
,11.0,13.27,147.0,0,2,tied,T20I v New Zealand,Auckland,2019-11-10
353.0,124.0,2.84,0.0,353,1,lost,Test v New Zealand,Mount Maunganui,2019-11-21
197.0,96.2,2.04,0.0,-65,3,lost,Test v New Zealand,Mount Maunganui,2019-11-21
476.0,162.5,2.92,0.0,101,2,draw,Test v New Zealand,Hamilton,2019-11-29
181.0,53.2,3.39,0.0,-103,2,lost,Test v South Africa,Centurion,2019-12-26
268.0,93.0,2.88,376.0,-107,4,lost,Test v South Africa,Centurion,2019-12-26
269.0,91.5,2.92,0.0,269,1,won,Test v South Africa,Cape Town,2020-01-03
,111.0,3.52,0.0,437,3,won,Test v South Africa,Cape Town,2020-01-03
,152.0,3.28,0.0,499,1,won,Test v South Africa,Gqeberha,2020-01-16
400.0,98.2,4.06,0.0,400,1,won,Test v South Africa,Johannesburg,2020-01-24
248.0,61.3,4.03,0.0,465,3,won,Test v South Africa,Johannesburg,2020-01-24
,50.0,5.16,0.0,258,1,lost,ODI v South Africa,Cape Town,2020-02-04
,0.0,-,0.0,0,0,n/r,ODI v South Africa,Durban,2020-02-07
,43.2,5.93,257.0,1,2,won,ODI v South Africa,Johannesburg,2020-02-09
,20.0,8.80,178.0,-1,2,lost,T20I v South Africa,East London,2020-02-12
,20.0,10.20,0.0,204,1,won,T20I v South Africa,Durban,2020-02-14
,19.1,11.79,223.0,4,2,won,T20I v South Africa,Centurion,2020-02-16
204.0,67.3,3.02,0.0,204,1,lost,Test v West Indies,Southampton,2020-07-08
313.0,111.2,2.81,0.0,199,3,lost,Test v West Indies,Southampton,2020-07-08
,162.0,2.89,0.0,469,1,won,Test v West Indies,Manchester,2020-07-16
,19.0,6.78,0.0,311,3,won,Test v West Indies,Manchester,2020-07-16
369.0,111.5,3.29,0.0,369,1,won,Test v West Indies,Manchester,2020-07-24
,58.0,3.89,0.0,398,3,won,Test v West Indies,Manchester,2020-07-24
,27.5,6.25,173.0,2,2,won,ODI v Ireland,Southampton,2020-07-30
,32.3,6.64,213.0,4,2,won,ODI v Ireland,Southampton,2020-08-01
328.0,49.5,6.58,0.0,328,1,lost,ODI v Ireland,Southampton,2020-08-04
219.0,70.3,3.10,0.0,-107,2,won,Test v Pakistan,Manchester,2020-08-05
,82.1,3.37,277.0,1,4,won,Test v Pakistan,Manchester,2020-08-05
,43.1,2.54,0.0,-126,2,draw,Test v Pakistan,Southampton,2020-08-13
,154.4,3.76,0.0,583,1,draw,Test v Pakistan,Southampton,2020-08-21
,16.1,8.10,0.0,131,1,n/r,T20I v Pakistan,Manchester,2020-08-28
,19.1,10.38,196.0,4,2,won,T20I v Pakistan,Manchester,2020-08-30
,20.0,9.25,191.0,-5,2,lost,T20I v Pakistan,Manchester,2020-09-01
,20.0,8.10,0.0,162,1,won,T20I v Australia,Southampton,2020-09-04
,18.5,8.38,158.0,1,2,won,T20I v Australia,Southampton,2020-09-06
,20.0,7.25,0.0,145,1,lost,T20I v Australia,Southampton,2020-09-08
,50.0,5.50,295.0,-19,2,lost,ODI v Australia,Manchester,2020-09-11
,50.0,4.62,0.0,231,1,won,ODI v Australia,Manchester,2020-09-13
,50.0,6.04,0.0,302,1,lost,ODI v Australia,Manchester,2020-09-16
,19.2,9.46,180.0,4,2,won,T20I v South Africa,Cape Town,2020-11-27
,19.5,7.41,147.0,1,2,won,T20I v South Africa,Paarl,2020-11-29
,17.4,10.86,192.0,1,2,won,T20I v South Africa,Cape Town,2020-12-01
421.0,117.1,3.59,0.0,286,2,won,Test v Sri Lanka,Galle,2021-01-14
,24.2,3.12,74.0,3,4,won,Test v Sri Lanka,Galle,2021-01-14
344.0,116.1,2.96,0.0,-37,2,won,Test v Sri Lanka,Galle,2021-01-22
,43.3,3.77,164.0,1,4,won,Test v Sri Lanka,Galle,2021-01-22
578.0,190.1,3.03,0.0,578,1,won,Test v India,Chennai,2021-02-05
178.0,46.3,3.82,0.0,419,3,won,Test v India,Chennai,2021-02-05
134.0,59.5,2.23,0.0,-195,2,lost,Test v India,Chennai,2021-02-13
164.0,54.2,3.01,482.0,-317,4,lost,Test v India,Chennai,2021-02-13
112.0,48.4,2.30,0.0,112,1,lost,Test v India,Ahmedabad,2021-02-24
81.0,30.4,2.64,0.0,48,3,lost,Test v India,Ahmedabad,2021-02-24
205.0,75.5,2.70,0.0,205,1,lost,Test v India,Ahmedabad,2021-03-04
135.0,54.5,2.46,0.0,-25,3,lost,Test v India,Ahmedabad,2021-03-04
,15.3,8.38,125.0,6,2,won,T20I v India,Ahmedabad,2021-03-12
,20.0,8.20,0.0,164,1,lost,T20I v India,Ahmedabad,2021-03-14
,18.2,8.61,157.0,2,2,won,T20I v India,Ahmedabad,2021-03-16
,20.0,8.85,186.0,-8,2,lost,T20I v India,Ahmedabad,2021-03-18
,20.0,9.40,225.0,-36,2,lost,T20I v India,Ahmedabad,2021-03-20
251.0,42.1,5.95,318.0,-66,2,lost,ODI v India,Pune,2021-03-23
,43.3,7.74,337.0,1,2,won,ODI v India,Pune,2021-03-26
,50.0,6.44,330.0,-7,2,lost,ODI v India,Pune,2021-03-28
275.0,101.1,2.71,0.0,-103,2,draw,Test v New Zealand,Lord's,2021-06-02
,70.0,2.42,273.0,-102,4,draw,Test v New Zealand,Lord's,2021-06-02
303.0,101.0,3.00,0.0,303,1,lost,Test v New Zealand,Birmingham,2021-06-10
122.0,41.1,2.96,0.0,37,3,lost,Test v New Zealand,Birmingham,2021-06-10
,17.1,7.57,130.0,1,2,won,T20I v Sri Lanka,Cardiff,2021-06-23
,16.1,6.68,103.0,-3,2,won,T20I v Sri Lanka,Cardiff,2021-06-24
,20.0,9.00,0.0,180,1,won,T20I v Sri Lanka,Southampton,2021-06-26
,34.5,5.42,186.0,4,2,won,ODI v Sri Lanka,Chester-le-Street,2021-06-29
,43.0,5.67,242.0,3,2,won,ODI v Sri Lanka,The Oval,2021-07-01
,0.0,-,0.0,0,0,n/r,ODI v Sri Lanka,Bristol,2021-07-04
,21.5,6.50,142.0,1,2,won,ODI v Pakistan,Cardiff,2021-07-08
247.0,45.2,5.44,0.0,247,1,won,ODI v Pakistan,Lord's,2021-07-10
,48.0,6.91,332.0,1,2,won,ODI v Pakistan,Birmingham,2021-07-13
201.0,19.2,10.39,233.0,-31,2,lost,T20I v Pakistan,Nottingham,2021-07-16
200.0,19.5,10.08,0.0,200,1,won,T20I v Pakistan,Leeds,2021-07-18
,19.4,7.88,155.0,1,2,won,T20I v Pakistan,Manchester,2021-07-20
183.0,65.4,2.78,0.0,183,1,draw,Test v India,Nottingham,2021-08-04
303.0,85.5,3.53,0.0,208,3,draw,Test v India,Nottingham,2021-08-04
391.0,128.0,3.05,0.0,27,2,lost,Test v India,Lord's,2021-08-12
120.0,51.5,2.31,272.0,-151,4,lost,Test v India,Lord's,2021-08-12
432.0,132.2,3.26,0.0,354,2,won,Test v India,Leeds,2021-08-25
290.0,84.0,3.45,0.0,99,2,lost,Test v India,The Oval,2021-09-02
210.0,92.2,2.27,368.0,-157,4,lost,Test v India,The Oval,2021-09-02
,8.2,6.72,56.0,1,2,won,T20I v West Indies,Dubai (DICS),2021-10-23
,14.1,8.89,125.0,2,2,won,T20I v Bangladesh,Abu Dhabi,2021-10-27
,11.4,10.80,126.0,1,2,won,T20I v Australia,Dubai (DICS),2021-10-30
,20.0,8.15,0.0,163,1,won,T20I v Sri Lanka,Sharjah,2021-11-01
,20.0,8.95,190.0,-10,2,lost,T20I v South Africa,Sharjah,2021-11-06
,20.0,8.30,0.0,166,1,lost,T20I v New Zealand,Abu Dhabi,2021-11-10
147.0,50.1,2.93,0.0,147,1,lost,Test v Australia,Brisbane,2021-12-08
297.0,103.0,2.88,0.0,19,3,lost,Test v Australia,Brisbane,2021-12-08
236.0,84.1,2.80,0.0,-237,2,lost,Test v Australia,Adelaide,2021-12-16
192.0,113.1,1.69,468.0,-275,4,lost,Test v Australia,Adelaide,2021-12-16
185.0,65.1,2.83,0.0,185,1,lost,Test v Australia,Melbourne,2021-12-26
68.0,27.4,2.45,0.0,-14,3,lost,Test v Australia,Melbourne,2021-12-26
294.0,79.1,3.71,0.0,-122,2,draw,Test v Australia,Sydney,2022-01-05
,102.0,2.64,388.0,-117,4,draw,Test v Australia,Sydney,2022-01-05
188.0,47.4,3.94,0.0,-115,2,lost,Test v Australia,Hobart,2022-01-14
124.0,38.5,3.19,271.0,-146,4,lost,Test v Australia,Hobart,2022-01-14
103.0,19.4,5.23,0.0,103,1,lost,T20I v West Indies,Bridgetown,2022-01-22
,20.0,8.55,0.0,171,1,won,T20I v West Indies,Bridgetown,2022-01-23
,20.0,10.20,225.0,-20,2,lost,T20I v West Indies,Bridgetown,2022-01-26
,20.0,9.65,0.0,193,1,won,T20I v West Indies,Bridgetown,2022-01-29
162.0,19.5,8.16,180.0,-17,2,lost,T20I v West Indies,Bridgetown,2022-01-30
311.0,100.3,3.09,0.0,311,1,draw,Test v West Indies,North Sound,2022-03-08
,88.2,3.95,0.0,285,3,draw,Test v West Indies,North Sound,2022-03-08
,150.5,3.36,0.0,507,1,draw,Test v West Indies,Bridgetown,2022-03-16
,39.5,4.64,0.0,281,3,draw,Test v West Indies,Bridgetown,2022-03-16
204.0,89.4,2.27,0.0,204,1,lost,Test v West Indies,St George's,2022-03-24
120.0,64.2,1.86,0.0,27,3,lost,Test v West Indies,St George's,2022-03-24
141.0,42.5,3.29,0.0,9,2,won,Test v New Zealand,Lord's,2022-06-02
,78.5,3.53,277.0,3,4,won,Test v New Zealand,Lord's,2022-06-02
539.0,128.2,4.20,0.0,-14,2,won,Test v New Zealand,Nottingham,2022-06-10
,50.0,5.98,299.0,1,4,won,Test v New Zealand,Nottingham,2022-06-10
,50.0,9.96,0.0,498,1,won,ODI v Netherlands,Amstelveen,2022-06-17
,36.1,6.60,236.0,4,2,won,ODI v Netherlands,Amstelveen,2022-06-19
,30.1,8.22,245.0,4,2,won,ODI v Netherlands,Amstelveen,2022-06-22
360.0,67.0,5.37,0.0,31,2,won,Test v New Zealand,Leeds,2022-06-23
,54.2,5.44,296.0,1,4,won,Test v New Zealand,Leeds,2022-06-23
284.0,61.3,4.61,0.0,-132,2,won,Test v India,Birmingham,2022-07-01
,76.4,4.93,378.0,1,4,won,Test v India,Birmingham,2022-07-01
148.0,19.3,7.58,199.0,-50,2,lost,T20I v India,Southampton,2022-07-07
121.0,17.0,7.11,171.0,-49,2,lost,T20I v India,Birmingham,2022-07-09
,20.0,10.75,0.0,215,1,won,T20I v India,Nottingham,2022-07-10
110.0,25.2,4.34,0.0,110,1,lost,ODI v India,The Oval,2022-07-12
246.0,49.0,5.02,0.0,246,1,won,ODI v India,Lord's,2022-07-14
259.0,45.5,5.65,0.0,259,1,lost,ODI v India,Manchester,2022-07-17
271.0,46.5,5.78,334.0,-62,2,lost,ODI v South Africa,Chester-le-Street,2022-07-19
201.0,28.1,7.13,0.0,201,1,won,ODI v South Africa,Manchester,2022-07-22
,0.0,-,0.0,0,0,n/r,ODI v South Africa,Leeds,2022-07-24
,20.0,11.70,0.0,234,1,won,T20I v South Africa,Bristol,2022-07-27
149.0,16.4,8.94,208.0,-58,2,lost,T20I v South Africa,Cardiff,2022-07-28
101.0,16.4,6.06,192.0,-90,2,lost,T20I v South Africa,Southampton,2022-07-31
165.0,45.0,3.66,0.0,165,1,lost,Test v South Africa,Lord's,2022-08-17
149.0,37.4,3.95,0.0,-12,3,lost,Test v South Africa,Lord's,2022-08-17
,106.4,3.89,0.0,264,2,won,Test v South Africa,Manchester,2022-08-25
158.0,36.2,4.34,0.0,40,2,won,Test v South Africa,The Oval,2022-09-08
,22.3,5.77,130.0,1,4,won,Test v South Africa,The Oval,2022-09-08
,19.2,8.27,159.0,2,2,won,T20I v Pakistan,Karachi,2022-09-20
,20.0,9.95,0.0,199,1,lost,T20I v Pakistan,Karachi,2022-09-22
,20.0,11.05,0.0,221,1,won,T20I v Pakistan,Karachi,2022-09-23
163.0,19.2,8.43,167.0,-3,2,lost,T20I v Pakistan,Karachi,2022-09-25
,20.0,6.95,146.0,-6,2,lost,T20I v Pakistan,Lahore,2022-09-28
,14.3,11.72,170.0,1,2,won,T20I v Pakistan,Lahore,2022-09-30
,20.0,10.45,0.0,209,1,won,T20I v Pakistan,Lahore,2022-10-02
,20.0,10.40,0.0,208,1,won,T20I v Australia,Perth,2022-10-09
,20.0,8.90,0.0,178,1,won,T20I v Australia,Canberra,2022-10-12
,12.0,9.33,0.0,112,1,n/r,T20I v Australia,Canberra,2022-10-14
,18.1,6.22,113.0,1,2,won,T20I v Afghanistan,Perth,2022-10-22
,14.3,7.24,111.0,-52,2,lost,T20I v Ireland,Melbourne,2022-10-26
,20.0,8.95,0.0,179,1,won,T20I v New Zealand,Brisbane,2022-11-01
,19.4,7.32,142.0,3,2,won,T20I v Sri Lanka,Sydney,2022-11-05
,16.0,10.62,169.0,2,2,won,T20I v India,Adelaide,2022-11-10
,19.0,7.26,138.0,1,2,won,T20I v Pakistan,Melbourne,2022-11-13
,50.0,5.74,0.0,287,1,lost,ODI v Australia,Adelaide,2022-11-17
208.0,38.5,5.35,281.0,-72,2,lost,ODI v Australia,Sydney,2022-11-19
142.0,31.4,4.48,364.0,-213,2,lost,ODI v Australia,Melbourne,2022-11-22
657.0,101.0,6.50,0.0,657,1,won,Test v Pakistan,Rawalpindi,2022-12-01
,35.5,7.36,0.0,342,3,won,Test v Pakistan,Rawalpindi,2022-12-01
281.0,51.4,5.43,0.0,281,1,won,Test v Pakistan,Multan,2022-12-09
275.0,64.5,4.24,0.0,354,3,won,Test v Pakistan,Multan,2022-12-09
354.0,81.4,4.33,0.0,50,2,won,Test v Pakistan,Karachi,2022-12-17
,28.1,6.03,167.0,4,4,won,Test v Pakistan,Karachi,2022-12-17
271.0,44.2,6.11,299.0,-27,2,lost,ODI v South Africa,Bloemfontein,2023-01-27
,50.0,6.84,0.0,342,1,lost,ODI v South Africa,Bloemfontein,2023-01-29
,50.0,6.92,0.0,346,1,won,ODI v South Africa,Kimberley,2023-02-01
,58.2,5.57,0.0,325,1,won,Test v New Zealand,Mount Maunganui,2023-02-16
374.0,73.5,5.06,0.0,393,3,won,Test v New Zealand,Mount Maunganui,2023-02-16
,87.1,4.99,0.0,435,1,lost,Test v New Zealand,Wellington,2023-02-24
256.0,74.2,3.44,258.0,-1,4,lost,Test v New Zealand,Wellington,2023-02-24
,48.4,4.35,210.0,3,2,won,ODI v Bangladesh,Mirpur,2023-03-01
,50.0,6.52,0.0,326,1,won,ODI v Bangladesh,Mirpur,2023-03-03
196.0,43.1,4.54,247.0,-50,2,lost,ODI v Bangladesh,Chattogram,2023-03-06
,20.0,7.80,0.0,156,1,lost,T20I v Bangladesh,Chattogram,2023-03-09
117.0,20.0,5.85,0.0,117,1,lost,T20I v Bangladesh,Mirpur,2023-03-12
,20.0,7.10,159.0,-16,2,lost,T20I v Bangladesh,Mirpur,2023-03-14
,82.4,6.33,0.0,352,2,won,Test v Ireland,Lord's,2023-06-01
,0.4,18.00,11.0,2,4,won,Test v Ireland,Lord's,2023-06-01
,78.0,5.03,0.0,393,1,lost,Test v Australia,Birmingham,2023-06-16
273.0,66.2,4.11,0.0,280,3,lost,Test v Australia,Birmingham,2023-06-16
325.0,76.2,4.25,0.0,-91,2,lost,Test v Australia,Lord's,2023-06-28
327.0,81.3,4.01,371.0,-43,4,lost,Test v Australia,Lord's,2023-06-28
237.0,52.3,4.51,0.0,-26,2,won,Test v Australia,Leeds,2023-07-06
,50.0,5.08,251.0,4,4,won,Test v Australia,Leeds,2023-07-06
592.0,107.4,5.49,0.0,275,2,draw,Test v Australia,Manchester,2023-07-19
283.0,54.4,5.17,0.0,283,1,won,Test v Australia,The Oval,2023-07-27
395.0,81.5,4.82,0.0,383,3,won,Test v Australia,The Oval,2023-07-27
,14.0,10.21,140.0,4,2,won,T20I v New Zealand,Chester-le-Street,2023-08-30
,20.0,9.90,0.0,198,1,won,T20I v New Zealand,Manchester,2023-09-01
128.0,18.3,6.91,203.0,-74,2,lost,T20I v New Zealand,Birmingham,2023-09-03
,20.0,8.75,0.0,175,1,lost,T20I v New Zealand,Nottingham,2023-09-05
,50.0,5.82,0.0,291,1,lost,ODI v New Zealand,Cardiff,2023-09-08
,34.0,6.64,0.0,226,1,won,ODI v New Zealand,Southampton,2023-09-10
368.0,48.1,7.64,0.0,368,1,won,ODI v New Zealand,The Oval,2023-09-13
,50.0,6.22,0.0,311,1,won,ODI v New Zealand,Lord's,2023-09-15
,50.0,6.68,0.0,334,1,won,ODI v Ireland,Nottingham,2023-09-23
,31.0,9.03,0.0,280,1,n/r,ODI v Ireland,Bristol,2023-09-26
,50.0,5.64,0.0,282,1,lost,ODI v New Zealand,Ahmedabad,2023-10-05
,50.0,7.28,0.0,364,1,won,ODI v Bangladesh,Dharamsala,2023-10-10
215.0,40.3,5.30,285.0,-69,2,lost,ODI v Afghanistan,Delhi,2023-10-15
170.0,22.0,7.72,400.0,-229,2,lost,ODI v South Africa,Wankhede,2023-10-21
156.0,33.2,4.68,0.0,156,1,lost,ODI v Sri Lanka,Bengaluru,2023-10-26
129.0,34.5,3.70,230.0,-100,2,lost,ODI v India,Lucknow,2023-10-29
253.0,48.1,5.25,287.0,-33,2,lost,ODI v Australia,Ahmedabad,2023-11-04
,50.0,6.78,0.0,339,1,won,ODI v Netherlands,Pune,2023-11-08
,50.0,6.74,0.0,337,1,won,ODI v Pakistan,Eden Gardens,2023-11-11
325.0,50.0,6.50,0.0,325,1,lost,ODI v West Indies,North Sound,2023-12-03
,32.5,6.27,203.0,4,2,won,ODI v West Indies,North Sound,2023-12-06
,40.0,5.15,0.0,206,1,lost,ODI v West Indies,Bridgetown,2023-12-09
171.0,19.3,8.76,0.0,171,1,lost,T20I v West Indies,Bridgetown,2023-12-12
,20.0,8.30,177.0,-10,2,lost,T20I v West Indies,St George's,2023-12-14
,19.5,11.39,223.0,4,2,won,T20I v West Indies,St George's,2023-12-16
,20.0,13.35,0.0,267,1,won,T20I v West Indies,Tarouba,2023-12-19
132.0,19.3,6.76,0.0,132,1,lost,T20I v West Indies,Tarouba,2023-12-21
246.0,64.3,3.81,0.0,246,1,won,Test v India,Hyderabad,2024-01-25
420.0,102.1,4.11,0.0,230,3,won,Test v India,Hyderabad,2024-01-25
253.0,55.5,4.53,0.0,-143,2,lost,Test v India,Visakhapatnam,2024-02-02
292.0,69.2,4.21,399.0,-106,4,lost,Test v India,Visakhapatnam,2024-02-02
319.0,71.1,4.48,0.0,-126,2,lost,Test v India,Rajkot,2024-02-15
122.0,39.4,3.07,557.0,-434,4,lost,Test v India,Rajkot,2024-02-15
353.0,104.5,3.36,0.0,353,1,lost,Test v India,Ranchi,2024-02-23
145.0,53.5,2.69,0.0,191,3,lost,Test v India,Ranchi,2024-02-23
218.0,57.4,3.78,0.0,218,1,lost,Test v India,Dharamsala,2024-03-07
195.0,48.1,4.04,0.0,-64,3,lost,Test v India,Dharamsala,2024-03-07
,20.0,9.15,0.0,183,1,won,T20I v Pakistan,Birmingham,2024-05-25
,15.3,10.19,158.0,1,2,won,T20I v Pakistan,The Oval,2024-05-30
,0.0,-,0.0,0,0,n/r,T20I v Scotland,Bridgetown,2024-06-04
,20.0,8.25,202.0,-36,2,lost,T20I v Australia,Bridgetown,2024-06-08
,3.1,15.78,48.0,3,2,won,T20I v Oman,North Sound,2024-06-13
,10.0,12.20,0.0,122,1,won,T20I v Namibia,North Sound,2024-06-15
,17.3,10.34,181.0,1,2,won,T20I v West Indies,Gros Islet,2024-06-19
,20.0,7.80,164.0,-7,2,lost,T20I v South Africa,Gros Islet,2024-06-21
,9.4,12.10,116.0,2,2,won,T20I v U.S.A.,Bridgetown,2024-06-23
103.0,16.4,6.18,172.0,-68,2,lost,T20I v India,Providence,2024-06-27
371.0,90.0,4.12,0.0,250,2,won,Test v West Indies,Lord's,2024-07-10
416.0,88.3,4.70,0.0,416,1,won,Test v West Indies,Nottingham,2024-07-18
425.0,92.2,4.60,0.0,384,3,won,Test v West Indies,Nottingham,2024-07-18
376.0,75.4,4.96,0.0,94,2,won,Test v West Indies,Birmingham,2024-07-26
,7.2,11.86,82.0,6,4,won,Test v West Indies,Birmingham,2024-07-26
358.0,85.3,4.18,0.0,122,2,won,Test v Sri Lanka,Manchester,2024-08-21
,57.2,3.57,205.0,1,4,won,Test v Sri Lanka,Manchester,2024-08-21
427.0,102.0,4.18,0.0,427,1,won,Test v Sri Lanka,Lord's,2024-08-29
251.0,54.3,4.60,0.0,482,3,won,Test v Sri Lanka,Lord's,2024-08-29
